timestamp,elapsed_time(s),marker_id,distance(m),x(m),y(m),z(m),roll(deg),pitch(deg),yaw(deg)
2025-10-21 20:27:11.660,59.410,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.794,59.544,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.924,59.674,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.029,59.779,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.159,59.909,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.291,60.042,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.393,60.143,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.494,60.244,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.625,60.375,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.761,60.511,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.894,60.644,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:12.996,60.746,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.127,60.877,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.258,61.008,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.360,61.110,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.495,61.245,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.626,61.376,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.728,61.478,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.829,61.580,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:13.963,61.713,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.095,61.845,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.226,61.976,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.327,62.078,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.462,62.212,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.594,62.344,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.730,62.480,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.859,62.610,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:14.960,62.710,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.063,62.813,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.196,62.946,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.328,63.078,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.428,63.178,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.531,63.281,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.661,63.412,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.762,63.512,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:15.896,63.646,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.027,63.777,0,0.3008,-0.0042,-0.0206,0.3000,175.13,1.94,-0.81
2025-10-21 20:27:16.129,63.879,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.262,64.013,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.395,64.145,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.496,64.246,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.628,64.378,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.730,64.480,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.831,64.581,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:16.932,64.682,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.062,64.812,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.165,64.915,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.295,65.045,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.396,65.147,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.529,65.279,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.630,65.380,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.730,65.481,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.863,65.614,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:17.996,65.746,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.100,65.850,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.232,65.982,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.364,66.114,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.496,66.246,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.599,66.349,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.729,66.480,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.832,66.582,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:18.963,66.713,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.063,66.813,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.165,66.915,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.301,67.051,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.430,67.181,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.531,67.282,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.634,67.384,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.750,67.501,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.852,67.602,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:19.973,67.723,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.084,67.835,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.213,67.963,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.332,68.082,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.468,68.218,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.599,68.349,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.732,68.482,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.833,68.584,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:20.965,68.716,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.067,68.817,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.198,68.948,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.300,69.050,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.432,69.182,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.532,69.283,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.633,69.384,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.735,69.485,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:21.874,69.624,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
